"","Xi","Yi","credit.score","interest.rate","pti","veh.value","co.sign","new.used","subvent.rate","subvent.cash","veh.pick.up","veh.suv","exact.loan.term"
"2272",12,11,1.18784516242599,-0.684604378480021,-0.0947476256454729,1.37097112342088,1,1,0,1,1,0,0
"2273",36,11,0.775938635282718,0.652369300380392,0.665829000531033,-0.933388441627273,1,0,0,0,0,0,1
"2274",39,11,0.347555847053717,1.30465039824865,0.641161650492876,-1.38928284650963,0,0,0,1,0,0,0
"2275",23,11,1.10546385699733,-0.785890263242174,1.22084437638956,1.19757303160314,1,1,0,1,1,0,0
"2276",15,11,1.08074946536874,0.0446539918074767,0.433544787671722,-1.00862779784303,0,0,0,0,0,1,1
"2277",39,11,1.08074946536874,0.328254469141504,0.375987637582689,-0.749421001443562,0,0,0,0,0,1,0
"2278",40,11,0.537032849539621,0.149991311960115,-0.0700802756073159,-1.30454760414956,1,0,0,0,0,0,1
"2279",40,11,0.924224985054295,0.226968584379351,0.721330538116886,0.98529871215794,1,1,0,1,1,0,1
"2280",31,11,-0.130255724432476,1.4667078138681,1.66896790208275,-2.01657793917273,1,0,0,0,0,1,0
"2281",40,11,0.759462374196987,-0.785890263242174,-0.35786602605248,1.11317388769812,0,1,0,1,1,0,1
"2282",16,11,-0.113779463346745,0.733398008190114,-0.382533376090637,-1.46600882743224,0,0,0,0,0,1,1
"2283",29,11,-1.81083435517702,0.206711407426921,-0.945771201961887,0.427362480361286,0,1,0,1,1,0,0
"2284",16,11,-1.48954726400527,0.672626477332822,-0.945771201961887,0.125440337327032,0,1,0,0,1,0,1
"2285",21,11,0.973653768311488,-0.745375909337313,0.704885638091448,1.17496271598638,0,1,0,1,1,0,1
"2286",40,11,0.850081810168507,-0.502289785908147,1.0954520136956,0.169665001630813,0,1,0,1,0,1,1
"2287",39,11,-1.65430987486258,0.0243968148550462,-0.945771201961887,0.966802601708653,0,1,0,1,1,0,0
"2288",27,11,-1.65430987486258,0.0243968148550462,-0.945771201961887,0.644007259767514,0,1,0,1,1,0,1
"2289",32,11,-0.204398899318265,2.94143029600504,0.209483024825129,-2.42145157714665,0,0,0,0,0,0,1
"2290",17,11,0.660604807682603,-0.0566318929546759,0.36982080007315,-1.08482360221398,0,0,0,0,0,0,1
"2291",34,11,0.108650061310621,0.393077435389281,-0.505870126281422,-0.312209666244166,0,0,0,0,0,0,0
"2292",19,11,0.405222760853775,-0.785890263242174,-0.158471613244045,1.14937121726991,0,1,0,1,1,0,1
"2293",40,11,-1.27535586989077,0.105425522664768,-0.945771201961887,0.603261061619542,0,1,0,0,0,1,1
"2294",34,11,0.00979249479623583,0.652369300380392,0.85083412581721,0.858352969817714,0,1,0,0,1,0,1
"2295",15,11,0.874796201797103,1.01699848552414,0.7706652381932,-0.930781378814025,0,0,0,0,1,0,0
"2296",25,11,0.751224243654122,-0.684604378480021,-0.818323226764743,1.3430666391367,1,1,0,0,0,1,1
"2297",16,11,0.800653026911314,-0.0161175390498148,0.20742741232195,-0.685851372569141,0,0,0,0,0,0,1
"2298",37,11,1.13017824862593,0.0243968148550462,-0.00635628800874385,0.161186012855165,1,1,0,1,1,0,1
"2299",15,11,0.240460149996467,1.5234279093349,0.28759629994596,-1.96171491596864,1,0,0,0,0,0,0
"2300",39,11,-1.2918321309765,-0.380746724193564,-0.945771201961887,-0.169408572534563,0,1,0,1,0,1,0
"2301",40,11,0.479365935739564,0.956226954666849,2.30826339057165,0.229822825982953,0,0,0,0,0,0,1
"2302",40,11,0.833605549082776,0.00413963790261568,1.90536333994842,0.00728717802916093,0,0,0,0,0,0,1
"2303",29,11,1.03955881265441,0.0243968148550462,-0.160527225747225,-0.020056171265085,0,1,0,1,0,1,1
"2304",39,11,0.380508369225179,0.226968584379351,1.45312858924888,0.871891065943421,0,1,0,1,0,1,1
"2305",39,11,-0.229113290946861,0.875198246857127,-0.575760951389533,-1.64692506645035,1,0,0,0,1,0,1
"2306",40,11,-1.27535586989077,0.0243968148550462,-0.945771201961887,0.295029717480249,0,1,0,1,1,0,1
"2307",14,11,1.02308255156868,-0.785890263242174,0.252650887391904,-0.308618075616208,1,0,0,0,0,1,0
"2308",25,11,-0.0725888106324182,-0.137660600764398,-0.218084375836258,1.02395921378486,1,1,0,1,1,0,0
"2309",22,11,0.841843679625641,-0.887176148004327,0.402710600124026,1.26723411607857,0,1,0,1,1,0,1
"2310",39,10,-1.16826017283352,-0.178174954669259,-0.945771201961887,0.39837296102348,0,1,0,0,1,0,0
"2311",20,11,0.289888933253659,-0.482032608955717,0.616494300454719,0.859441835457806,1,1,0,1,1,0,1
"2312",14,11,0.924224985054295,-0.482032608955717,-0.345532351033402,0.781249835026506,1,1,0,1,1,0,1
"2313",29,11,1.27846459839751,0.125682699617199,0.260873337404623,-0.0826267948274718,0,1,0,0,0,0,0
"2314",40,11,-1.39068969749088,-0.137660600764398,-0.945771201961887,0.437834504852781,0,1,0,1,1,0,1
"2315",40,11,-1.56369043889106,-0.421261078098425,-0.945771201961887,0.129627042783099,0,1,0,1,1,0,1
"2316",16,11,-0.0973032022610144,-0.583318493717869,-0.228362438352156,1.30041065603823,0,1,0,1,1,0,1
"2317",39,10,-0.0725888106324182,2.31345781047969,0.982393326020714,-1.71851383254524,0,0,0,0,1,0,0
"2318",35,10,-0.229113290946861,2.57680111086129,0.968004038498456,-1.95097858487346,0,0,0,0,0,0,0
"2319",39,11,0.174555105653544,0.206711407426921,0.630883587976977,0.487269524860323,0,0,0,0,1,0,0
"2320",39,11,-0.286780204746919,1.28439322129622,1.52096380185381,-0.874750227091673,0,0,0,0,0,0,0
"2321",39,10,1.24551207622605,-0.579267058327383,1.01733873857477,0.862506219725394,1,1,0,0,0,1,0
"2322",36,10,0.273412672167929,0.105425522664768,0.164259549755175,-0.732680080991317,0,0,0,0,1,0,0
"2323",31,12,-2.00854948820579,0.226968584379351,-0.945771201961887,1.23230529718151,0,1,0,1,1,0,0
"2324",18,10,0.899510593425699,0.348511646093934,-0.793655876726586,-0.994407446150044,1,0,0,0,1,0,0
"2325",39,11,1.41851281762622,-0.785890263242174,-0.129693038199529,0.867665293778678,1,1,0,1,1,0,1
"2326",21,10,1.04779694319728,-0.295666580993356,-0.431868076166951,0.180119171785599,0,0,0,0,0,1,0
"2327",35,10,1.07251133482587,0.0243968148550462,0.838500450798132,-0.0703923197475089,0,1,0,1,0,1,0
"2328",15,10,0.421699021939506,0.0851683457123378,-0.775155364197968,-0.501658948297391,1,0,0,0,0,1,0
"2329",31,11,-1.01997382306194,-0.137660600764398,-0.945771201961887,1.14487688702731,0,1,0,1,1,0,1
"2330",20,10,0.775938635282718,-0.461775432003286,-0.668263514032622,0.748726378940251,1,1,0,1,1,0,0
"2331",33,10,0.281650802710794,1.07777001638143,1.99581029008833,-0.321226369724015,0,0,0,0,1,0,0
"2332",39,10,1.06427320428301,-0.826404617147035,-0.27769713842847,0.352819528577887,1,1,0,1,0,1,0
"2333",15,10,0.421699021939506,-0.785890263242174,3.65880080516074,1.01274214708006,0,1,0,1,1,0,0
"2334",22,10,-0.130255724432476,1.88805709447865,-0.00841190051192351,-2.2006161108669,1,0,0,0,0,1,0
"2335",39,10,0.495842196825295,2.7186013495283,1.74091433969404,-1.57026414881006,0,0,0,0,0,0,0
"2336",37,10,0.932463115597161,0.530826238665809,-0.0351348630532603,-0.43972928672946,1,0,0,0,0,1,0
"2337",37,10,0.191031366739275,1.64497097104949,1.30306887651675,-1.36127433492365,0,0,0,0,1,0,0
"2338",31,11,-1.01997382306194,-0.137660600764398,-0.945771201961887,0.794808637971851,0,1,0,1,1,0,1
"2339",39,10,1.13017824862593,-0.482032608955717,-0.306475713472987,-0.0847271041750312,1,1,0,1,0,1,0
"2340",13,10,0.677081068768333,0.672626477332822,-0.413367563638333,-0.652745157475577,1,0,0,0,1,0,0
"2341",12,10,-0.204398899318265,0.696935089675739,-0.623040038962667,-1.36127433492365,1,0,0,0,0,0,0
"2342",30,10,0.644128546596872,-0.21868930857412,-0.250974175887134,-0.887877646452729,0,0,0,0,0,1,0
"2343",36,10,0.0262687558819666,-0.984410597375993,1.25990101394998,0.0316839618958503,0,1,1,0,0,1,0
"2344",39,10,1.41027468708335,-0.785890263242174,1.27634591397542,0.433636931831162,1,1,0,1,0,0,0
"2345",28,10,0.512318457911025,-0.785890263242174,0.236205987366466,0.383416818096546,1,0,0,0,0,1,0
"2346",16,10,0.462889674653833,0.429540353903656,0.0224222870357727,-1.22658009478919,1,0,0,0,1,0,1
"2347",22,10,-1.35773717531942,-0.437466819660369,-0.945771201961887,-0.597138049346372,0,0,0,0,1,0,0
"2348",11,10,-0.311494596375515,1.75030829120212,-0.183138963282202,-1.80781702177627,0,0,0,0,0,0,0
"2349",17,10,-0.262065813118322,2.59705828781372,0.347209062538172,-0.469696208967253,1,0,0,0,0,0,0
"2350",16,10,-0.879925603833227,-0.583318493717869,-0.945771201961887,0.555536444193191,0,1,0,1,1,0,0
"2351",41,10,-0.220875160403995,3.22503077333907,0.0306447370484916,-2.95584972194533,0,0,0,0,0,0,0
"2352",22,10,0.289888933253659,-0.785890263242174,1.11806375123058,1.30894630709945,0,1,0,1,1,0,0
"2353",39,10,0.91598685451143,-0.340232370288703,-0.44420175118603,0.873035547277299,0,1,0,1,0,1,0
"2354",39,10,-1.92616818277713,-0.279460839431411,-0.945771201961887,-0.39918131830017,0,0,0,0,0,1,0
"2355",39,10,0.41346089139664,-0.785890263242174,-0.00430067550556404,1.20613521848113,0,1,0,1,1,0,0
"2356",40,10,-0.00668376628949498,-1.75418332156835,-0.0371904755564399,-0.0987006782829308,1,1,1,0,0,1,1
"2357",40,10,0.883034332339968,-0.785890263242174,0.713108088104167,0.495023676498934,1,1,0,1,1,0,1
"2358",40,10,-1.01997382306194,-0.137660600764398,-0.945771201961887,0.791602930216835,0,1,0,1,1,0,1
"2359",15,10,0.495842196825295,1.56394226323976,0.36982080007315,-0.596442782511134,0,0,0,0,1,0,1
"2360",40,10,0.380508369225179,-0.785890263242174,-0.403089501122435,1.37701408779378,0,1,0,1,0,1,1
"2361",36,10,0.981891898854353,0.636163558818447,-0.415423176141513,-1.54964544465991,0,0,0,0,0,0,1
"2362",12,10,0.973653768311488,0.16619705352206,0.813833100759975,0.424193374460676,1,1,0,1,0,1,1
"2363",26,10,-0.047874419003822,0.0487054271979627,1.20234386386095,0.937215778011526,0,1,0,1,1,0,1
"2364",25,10,1.01484442102581,-0.785890263242174,1.12011936373376,0.798110599858403,1,1,0,1,0,1,0
"2365",39,10,0.30636519433939,1.11828437028629,0.470545812728957,-1.11212550250623,0,0,0,0,0,0,0
"2366",33,10,0.578223502253948,-0.785890263242174,2.93522520404147,1.01199731799344,0,1,0,1,1,0,1
"2367",11,10,0.207507627825005,0.368768823046365,-0.193417025798101,-1.832726726766,1,0,0,0,0,1,0
"2368",23,10,0.471127805196698,1.0007927439622,2.51176902838644,-1.35766549774553,0,0,0,0,0,1,1
"2369",40,10,-1.30830839206223,-0.19843213162169,-0.945771201961887,0.768373840598995,0,1,0,1,1,0,1
"2370",38,10,0.495842196825295,-0.785890263242174,1.54768676439514,1.3439032306122,0,1,0,1,0,1,1
"2371",39,10,0.899510593425699,-0.64409002457516,0.745997888155043,1.1054926261085,1,1,0,1,1,0,1
"2372",13,10,0.191031366739275,0.125682699617199,-0.723765051618475,-1.13370855998737,0,0,0,0,0,0,0
"2373",18,10,0.693557329854064,-0.178174954669259,-0.60248391393087,0.0375080899922766,0,0,0,0,0,0,0
"2374",40,10,-1.24240334771931,-0.174123519278773,-0.945771201961887,0.287520559667534,0,1,0,1,1,0,0
"2375",39,10,-1.76140557191983,0.453848966246573,-0.945771201961887,0.522100175659295,0,1,0,1,1,0,0
"2376",39,10,0.215745758367871,-0.704861555432452,0.698718800581909,1.55145710754844,0,1,0,0,0,1,0
"2377",40,10,1.27846459839751,0.170248488912546,3.06267317923862,0.847254454840849,0,1,0,1,0,0,1
"2378",40,10,-1.65430987486258,0.328254469141504,-0.945771201961887,0.278954875307268,0,1,0,1,1,0,1
"2379",34,10,-1.61311922214825,-0.441518255050856,-0.945771201961887,0.273947763959425,0,1,0,1,0,0,1
"2380",34,10,0.70179546039693,-0.785890263242174,0.230039149856927,0.223541663634557,1,0,0,0,0,1,1
"2381",34,10,0.924224985054295,0.449797530856087,-0.507925738784602,-2.51563233807777,1,0,0,0,0,0,1
"2382",16,10,1.08074946536874,-0.785890263242174,0.310208037480937,0.164489083324613,1,0,0,0,1,0,0
"2383",13,10,0.660604807682603,3.38708818895851,0.53015857532117,-2.42496687002774,0,0,0,0,0,0,1
"2384",29,10,0.191031366739275,4.46477000282781,1.23934488891818,-1.68677340804881,1,0,0,0,0,0,1
"2385",13,10,1.13017824862593,-0.542804139813008,1.54563115189196,0.941063294454355,1,1,0,0,0,1,0
"2386",38,10,-0.0725888106324182,1.07777001638143,-0.620984426459488,-1.2036318633494,0,0,0,0,0,1,1
"2387",22,10,-1.03645008414767,-0.502289785908147,-0.945771201961887,0.228919954724165,0,1,0,0,1,0,1
"2388",22,10,0.883034332339968,0.247225761331782,-0.0166343505246426,-1.04917576627232,1,0,0,0,0,1,0
"2389",34,10,0.380508369225179,0.307997292189073,0.084090662131165,-1.43154178939482,1,0,0,0,0,0,1
"2390",31,10,-2.28864592666321,-0.47798117356523,-0.945771201961887,0.285299139880672,0,1,0,1,1,0,0
"2391",19,10,0.232222019453602,0.18645423047449,0.460267750213058,-1.6038539256929,0,0,0,0,0,0,1
"2392",34,10,1.08074946536874,-0.947947678861618,-0.368144088568379,-1.89326161757721,1,0,0,0,0,1,1
"2393",31,10,0.182793236196409,1.62471379409706,-0.216028763333078,-2.12667924046689,1,0,0,0,0,0,1
"2394",40,10,0.00155436425337042,0.328254469141504,0.429433562665362,-0.0805910620762913,1,1,0,1,1,0,1
"2395",23,10,-1.72845304974836,0.206711407426921,-0.945771201961887,-0.0792970298465141,0,1,0,1,1,0,1
"2396",26,10,-0.187922638232534,0.00819107329310162,-0.575760951389533,-0.0672117147494819,1,1,0,1,1,0,1
"2397",34,10,0.191031366739275,1.42619345996324,-0.368144088568379,-2.54711160303842,1,0,0,0,0,0,1
"2398",39,9,1.45146533979768,-1.75418332156835,-0.5182038013005,0.0586160108469118,1,1,1,0,0,1,0
"2399",13,9,0.874796201797103,0.125682699617199,-0.220139988339437,-1.73695676285961,1,0,0,0,0,0,0
"2400",24,10,0.0509831475105628,-0.542804139813008,-0.84504618930608,0.876007126832798,0,0,0,0,0,1,0
"2401",22,10,1.08074946536874,0.226968584379351,0.657606550518314,-0.224626837998709,1,1,0,1,0,1,1
"2402",39,9,0.487604066282429,0.0446539918074767,-0.137915488212247,-1.11678583902194,1,0,0,0,0,0,0
"2403",40,10,0.841843679625641,-0.542804139813008,-0.719653826612116,-1.75093900287485,1,0,0,0,0,0,1
"2404",40,10,0.19926949728214,-0.704861555432452,-0.246862950880774,0.930089112722408,1,1,0,1,1,0,1
"2405",40,10,-1.81083435517702,1.11828437028629,-0.945771201961887,-1.35766549774553,0,0,0,0,0,0,1
"2406",39,10,1.00660629048295,-0.62383284762273,0.349264675041352,0.182708457460593,0,0,0,0,0,1,1
"2407",14,10,0.981891898854353,-0.745375909337313,-0.0968032381486525,0.0375080899922766,0,0,0,0,1,0,1
"2408",20,10,0.677081068768333,-0.0768890699071064,-0.639484938988105,-1.57442204900678,1,0,0,0,0,0,1
"2409",14,10,1.36908403436903,-0.785890263242174,-0.320865000995245,0.80061662054356,1,1,0,0,0,0,1
"2410",40,10,-1.45659474183381,0.210762842817407,-0.945771201961887,0.248658910764385,0,1,0,0,1,0,1
"2411",40,10,0.512318457911025,-0.340232370288703,-0.12147058818681,-1.17782728172226,1,0,0,0,0,1,1
"2412",21,10,1.22079768459745,-0.380746724193564,1.3894046016503,0.794567585936592,0,1,0,1,1,0,1
"2413",25,10,0.174555105653544,1.82728556362136,-0.343476738530222,-1.58277251472119,0,0,0,0,1,0,0
"2414",26,10,0.232222019453602,2.69834417257587,-0.0906364006391134,-2.27174284100468,0,0,0,0,0,0,1
"2415",40,10,-1.45659474183381,0.210762842817407,-0.945771201961887,0.248658910764385,0,1,0,0,1,0,1
"2416",17,9,0.0839356696820244,1.28034178590574,0.184815674786973,-0.524262080444513,1,0,0,0,0,1,0
"2417",36,10,-1.64607174431971,-0.441518255050856,-0.945771201961887,0.876855071635454,0,1,0,0,1,0,1
"2418",39,9,1.44322720925482,-0.745375909337313,1.0954520136956,0.731119562315022,0,1,0,0,0,0,0
"2419",37,9,0.652366677139737,0.231020019769837,-0.606595138937229,-0.491496097121986,1,0,0,0,1,0,0
"2420",40,10,0.347555847053717,0.206711407426921,0.236205987366466,-0.917167996848779,1,0,0,0,0,1,1
"2421",39,9,0.990130029397219,-0.785890263242174,-0.341421126027042,0.894230038340072,1,1,0,1,0,1,0
"2422",11,10,-0.138493854975341,0.534877674056295,1.54768676439514,-1.04331579798205,0,0,0,0,0,0,1
"2423",39,9,-1.30007026151936,-0.785890263242174,-0.945771201961887,0.658252774256868,0,1,0,1,1,0,0
"2424",19,9,0.232222019453602,-0.137660600764398,0.341042225028633,0.489844629834181,0,1,0,1,1,0,0
"2425",11,9,0.520556588453891,-0.380746724193564,-0.191361413294921,0.742286148148502,0,1,0,1,0,1,0
"2426",31,9,0.30636519433939,1.07777001638143,-0.637429326484926,-1.71613278781237,1,0,0,0,0,0,0
"2427",38,9,-1.39892782803375,1.03725566247657,-0.945771201961887,-0.672082604875722,0,0,0,0,1,0,0
"2428",27,9,1.46794160088341,-0.137660600764398,0.480823875244856,0.941250726489178,1,1,0,1,1,0,0
"2429",40,10,-1.33302278369082,0.0243968148550462,-0.945771201961887,0.619715537461255,0,1,0,1,1,0,1
"2430",38,9,0.372270238682313,-0.340232370288703,1.42846123921072,1.13414524910815,0,1,0,0,1,0,0
"2431",39,9,0.355793977596583,2.64162407710907,1.51479696434427,-1.00292350271344,0,0,0,0,0,0,0
"2432",24,9,-0.286780204746919,2.33371498743212,0.059423312093008,-1.56198269555961,0,0,0,0,0,0,0
"2433",34,9,1.3278933816547,0.00413963790261568,-0.218084375836258,0.0971721494724683,1,1,0,1,0,0,0
"2434",20,9,0.578223502253948,-0.785890263242174,0.410933050136745,1.36558697870692,0,1,0,1,1,0,0
"2435",39,9,1.01484442102581,-0.441518255050856,-0.222195600842617,-0.161776225096489,0,0,0,0,0,1,0
"2436",18,9,0.232222019453602,0.632112123427961,0.489046325257575,-0.776110773866372,1,0,0,0,1,0,0
"2437",40,9,-0.278542074204053,0.940021213104905,-0.499703288771883,-1.54147651171244,1,0,0,0,0,0,0
"2438",24,9,0.569985371711083,-0.137660600764398,0.727497375626425,1.28870598210129,1,1,0,1,1,0,0
"2439",26,9,0.528794718996756,-0.137660600764398,-0.19547263830128,-0.294336923406959,0,0,0,0,1,0,0
"2440",30,9,0.0592212780534282,1.52747934472539,-0.565482888873635,-1.35766549774553,1,0,0,0,0,0,0
"2441",39,9,0.0509831475105628,-0.704861555432452,-0.594261463918151,0.859441835457806,1,1,0,0,0,1,0
"2442",17,9,-0.0396362884609566,0.632112123427961,1.17562090131961,-0.893160885504233,0,0,0,0,0,0,0
"2443",12,9,1.09722572645447,-0.21868930857412,0.622661137964258,-0.0384654744356582,1,0,0,0,1,0,0
"2444",36,9,0.710033590939795,0.226968584379351,-0.244807338377594,1.09791264011697,1,1,0,0,1,0,0
"2445",39,9,1.03955881265441,0.530826238665809,-0.271530300918931,-1.66450514946052,1,0,0,0,0,1,0
"2446",39,9,-1.63783361377684,0.00413963790261568,-0.945771201961887,-0.404142612512398,0,1,0,1,0,0,0
"2447",33,9,0.891272462882834,-0.360489547241133,0.637050425486516,-0.720835417942655,0,0,0,0,0,1,0
"2448",36,9,0.0262687558819666,3.95428914362656,0.131369749704299,-1.88300164625428,1,0,0,0,0,1,0
"2449",11,9,0.462889674653833,0.00413963790261568,-0.0680246631041361,0.726262033700967,1,1,0,1,1,0,1
"2450",19,9,0.298127063796525,0.773912362094975,0.0285891245453118,-0.697980144229638,0,0,0,0,1,0,0
"2451",37,9,-0.0231600273752258,1.88805709447865,-0.327031838504784,-0.872138445439512,1,0,0,0,1,0,0
"2452",40,9,-0.262065813118322,2.39448651828942,0.106702399666142,-2.14482529541734,0,0,0,0,0,1,1
"2453",31,9,0.149840714024948,1.73005111424969,0.172481999767894,-1.88300164625428,0,0,0,0,0,1,0
"2454",16,10,-0.237351421489726,2.67808699562344,-0.409256338631974,-1.37055263575964,0,0,0,1,0,0,0
"2455",25,9,0.273412672167929,-0.0971462468595369,-0.614817588949948,-0.99157944914905,1,0,0,0,0,0,1
"2456",29,9,1.03955881265441,-0.704861555432452,1.77791536475128,0.597068441801532,0,1,0,1,1,0,0
"2457",13,9,1.03132068211155,-0.502289785908147,0.404766212627205,0.494098652435449,0,1,0,1,1,0,0
"2458",40,9,0.784176765825584,-0.785890263242174,1.82313883982123,0.944932147973148,0,1,0,1,0,1,1
"2459",39,9,1.05603507374014,-0.785890263242174,0.238261599869646,1.22168971611342,1,1,0,1,0,1,0
"2460",38,9,0.512318457911025,-0.785890263242174,0.565103987875225,1.36115234588644,0,1,0,1,0,1,0
"2461",14,9,1.08074946536874,-0.704861555432452,0.209483024825129,0.491909966264041,1,1,0,0,0,1,1
"2462",27,9,1.06427320428301,-0.785890263242174,0.760387175677301,0.44771363275152,1,1,0,1,0,1,0
"2463",17,9,-1.48954726400527,0.960278390057336,-0.945771201961887,-0.8514059793243,0,0,0,0,0,0,1
"2464",27,10,-0.253827682575457,1.97313723767886,-0.466813488721007,-1.52930575725859,1,0,0,0,0,0,1
"2465",14,10,-0.253827682575457,1.97313723767886,-0.466813488721007,-1.52930575725859,1,0,0,0,0,0,1
"2466",40,9,-1.36597530586229,0.0243968148550462,-0.945771201961887,-0.117662880924662,0,1,0,1,1,0,0
"2467",40,10,0.841843679625641,-0.0768890699071064,-0.298253263460268,-0.312353508529805,1,1,0,0,0,0,1
"2468",33,9,1.04779694319728,1.09802719333386,0.52604735031481,-0.400019771608706,0,1,0,0,0,0,1
"2469",40,9,0.273412672167929,1.30465039824865,0.36982080007315,-1.23320160313032,0,0,0,0,0,1,1
"2470",40,9,1.01484442102581,-0.785890263242174,-0.263307850906212,1.46983355847646,0,1,0,1,0,1,1
"2471",39,9,-0.978783170347612,0.733398008190114,-0.945771201961887,-0.914481526137858,0,0,0,0,0,0,0
"2472",31,9,-1.09411699794773,-0.21868930857412,-0.945771201961887,0.896548761772704,0,1,0,1,1,0,1
"2473",17,9,1.44322720925482,-0.502289785908147,0.160148324748816,-0.107586892378485,0,1,0,1,0,0,0
"2474",16,9,0.61117602442541,-0.603575670670299,0.36776518756997,0.958518773081839,0,1,0,1,1,0,0
"2475",10,9,0.41346089139664,1.44239920152518,-0.76076607667571,-1.82779049913532,0,0,0,0,0,0,1
"2476",31,9,0.256936411082198,0.935969777714419,0.373932025079509,-1.84264808267318,1,0,0,0,0,0,1
