"","Xi","Yi","credit.score","interest.rate","pti","veh.value","co.sign","new.used","subvent.rate","subvent.cash","veh.pick.up","veh.suv"
"1041",37,19,0.750560300771678,0.163137576939274,0.632461076835633,0.960870931160581,0,1,0,1,0,1
"1042",37,18,1.07696842404816,-0.824022490494302,-0.724819742928821,1.16304385530502,0,1,0,1,1,0
"1043",28,18,-0.0696447269487004,0.0446783688472448,0.0440326851854844,-0.974287414025917,1,0,0,0,0,0
"1044",35,18,0.700343666421451,0.340826389077317,-0.630507178413466,-2.00145672800537,0,0,0,0,0,0
"1045",37,18,0.4827382509038,0.143394375590602,-0.667412094962953,-1.64821695697549,1,0,0,0,0,0
"1046",36,18,0.608279836779368,-0.192240047336813,0.433584582096733,0.676073494696613,1,1,0,1,0,1
"1047",38,18,0.750560300771678,-0.824022490494302,-0.269659105485152,-0.239262765855369,0,0,0,0,0,0
"1048",20,18,-0.34583621587495,0.076267491005119,1.24754301932708,0.905895255595394,1,1,0,1,1,0
"1049",39,18,0.189807883860807,0.933122429537462,0.119892791426096,-0.221616568359363,0,0,0,0,0,0
"1050",39,18,0.332088347853118,-0.310699255428842,-0.901143233109702,-0.313682236270323,1,1,0,1,0,0
"1051",39,18,0.859363008530504,-0.824022490494302,1.49152552318202,1.24740497843521,0,1,0,1,1,0
"1052",28,18,0.332088347853118,-0.310699255428842,-0.905243779392979,-0.528813375423734,1,1,0,1,0,0
"1053",20,18,-0.211925190941011,0.680409452274467,-0.259407739776962,-1.60273680688608,1,0,0,0,0,0
"1054",38,18,0.917949081939102,-0.192240047336813,1.26599547760182,-0.165852552718868,0,1,0,1,0,0
"1055",30,18,0.0391579808101254,0.064421570195916,-0.124089712428844,-0.430444491137763,0,0,0,0,0,0
"1056",39,18,-1.20788843888718,-0.444953024599809,-0.979053612491952,1.27868154618579,0,1,0,1,1,0
"1057",29,18,-0.128230800357299,-0.0737808392447843,2.0656020028407,0.959234789418903,1,1,0,1,1,0
"1058",39,18,1.0351212287563,-0.824022490494302,-0.1056372541541,-0.977213809982451,1,0,0,0,0,0
"1059",39,18,-1.74353253862294,-0.192240047336813,-0.979053612491952,-0.263822455813092,0,0,0,0,0,0
"1060",33,18,0.106113493277095,-0.725306483750944,-0.525943248189921,0.813034839639919,0,1,0,0,0,1
"1061",22,18,0.440891055611943,-0.0737808392447843,-0.706367284654078,1.07332469217013,1,1,0,1,1,0
"1062",26,18,1.01001291158119,-0.824022490494302,2.27267959014615,0.519134477193484,0,1,0,1,0,1
"1063",35,18,-0.094753044123814,-0.330442456777514,-0.0297771479134889,-0.216853137766585,1,1,0,0,0,0
"1064",39,18,-1.34179946382112,0.18682941855768,-0.979053612491952,-1.14127041847946,0,0,0,0,1,0
"1065",37,18,0.407413299378459,-0.215931888955219,-0.429580410532928,0.953335911770171,1,1,0,0,0,1
"1066",39,16,-1.50918824498855,-0.429158463520872,-0.979053612491952,0.445962850866895,0,1,0,1,1,0
"1067",32,16,1.0937073021649,-0.626590477007587,0.449986767229838,-0.214616840801886,0,0,0,0,0,0
"1068",39,16,-0.262141825291238,0.202623979636617,0.517645780903897,-0.382561037030978,0,0,0,0,0,0
"1069",39,17,-1.35853834193787,-0.109318601672393,-0.979053612491952,0.618100989643918,0,1,0,1,1,0
"1070",23,16,1.07696842404816,-0.824022490494302,0.523796600328811,0.485089059334276,0,1,0,1,0,0
"1071",37,16,-1.49244936687181,0.301339986379974,-0.979053612491952,0.57795510312561,0,1,0,1,1,0
"1072",39,16,-1.18278012171207,-0.824022490494302,-0.979053612491952,0.852550284394967,0,1,0,1,0,1
"1073",28,16,-0.0361669707152155,-0.192240047336813,0.140395522842477,1.0714879758503,0,1,0,1,0,1
"1074",23,16,0.114482932335466,-0.330442456777514,0.628360530552357,0.922094378848117,1,1,0,0,0,1
"1075",39,16,1.18577113180698,-0.508131268915558,0.0645354166018659,0.0580328490086809,0,1,0,1,0,0
"1076",39,16,-0.178447434707526,0.0249351674985733,-0.517742155623368,-1.22548990489579,1,0,0,0,0,0
"1077",34,16,-0.178447434707526,1.22927044976753,0.0829878748766092,-1.112092437697,0,0,0,0,0,1
"1078",19,16,0.876101886647246,-0.626590477007587,0.948203140647908,0.651141078154633,1,1,0,1,0,0
"1079",39,16,-1.45060217157995,-0.267264212461765,-0.979053612491952,0.716192615827794,0,1,0,1,0,0
"1080",28,16,1.13555449745675,0.479028798518018,-0.357820850575593,-1.80911554859965,0,0,0,0,0,0
"1081",38,16,-1.19951899982881,-0.824022490494302,-0.979053612491952,0.757379934590827,0,1,0,1,1,0
"1082",41,16,-0.990283023369533,0.917327868458525,-0.979053612491952,-0.673835062212354,0,0,0,0,1,0
"1083",27,15,1.01838235063956,-0.330442456777514,-0.0482296061882322,-0.483955171792818,0,0,0,0,1,0
"1084",39,15,0.633388153954481,-0.369928859474857,0.33722174443974,-0.610828033330395,0,0,0,0,0,1
"1085",40,16,-1.24973563417904,-0.231726450034157,-0.979053612491952,0.677484452154006,0,1,0,1,1,0
"1086",36,16,-0.153339117532412,0.933122429537462,-0.825283126869091,0.210138029912585,1,0,0,0,1,0
"1087",23,15,0.943057399114216,-0.227777809764422,1.33365449127588,-0.430444491137763,0,0,0,0,0,0
"1088",39,15,0.516216007137284,1.78208008753034,0.808784567016514,-1.0897913002822,0,0,0,0,0,0
"1089",21,15,0.817515813238648,-0.448901664869543,1.16143154737828,-0.48605259546339,0,0,0,0,0,1
"1090",39,15,0.859363008530504,-0.208034608415751,2.12916047023148,1.00455685250343,1,1,0,1,1,0
"1091",25,15,-0.237033508116125,1.29244869408328,-0.527993521331559,-1.29287916497349,1,0,0,0,0,1
"1092",39,15,0.700343666421451,-0.978019461013939,-0.0666820644629757,0.142500573537412,0,1,0,0,0,1
"1093",39,15,-0.362575093991693,0.597488006610047,1.9364347949175,0.76479864839193,1,1,0,1,1,0
"1094",34,16,1.17740169274861,0.321083187728646,-0.312714841459553,-0.815891035404047,0,0,0,1,0,0
"1095",28,15,0.13959124951058,0.577744805261375,-0.00312359707219295,-0.669074347635284,0,0,0,0,1,0
"1096",39,15,0.976535155347701,-0.527874470264229,0.0153288612025503,0.323390094251462,1,1,0,0,1,0
"1097",18,15,0.00568022457664053,1.29244869408328,-0.32706675345102,-1.07719772037107,1,0,0,0,1,0
"1098",40,15,-2.13689617436639,0.917327868458525,-0.979053612491952,0.0768316873211979,0,1,0,0,0,1
"1099",39,15,0.867732447588875,-0.192240047336813,0.363875295281036,-0.127115063590128,0,0,0,0,0,0
"1100",24,15,0.524585446195656,-0.587104074310244,-0.532094067614835,-0.091937831858296,1,1,0,1,0,0
"1101",39,15,0.69197422736308,-0.448901664869543,-0.0789837033128045,-0.559201857906632,0,0,0,0,0,0
"1102",24,15,0.934687960055845,0.281596785031303,-0.329117026592659,-1.42968828466628,1,0,0,0,0,1
"1103",30,15,-0.13660023941567,1.20952724841886,-0.566948711022684,-1.86690491147281,1,0,0,0,0,0
"1104",28,15,-2.13689617436639,0.123651174241931,-0.979053612491952,-0.645498806605462,0,0,0,0,0,1
"1105",25,15,-0.337466776816579,1.24901365111621,-0.296312656326448,-1.54133459411182,1,0,0,0,0,1
"1106",39,15,1.16066281463187,0.360569590425989,0.308517920456805,0.191544318727662,0,1,0,1,0,1
"1107",39,15,0.951426838172587,-0.824022490494302,0.0214796806274648,0.21635365251172,0,1,0,0,1,0
"1108",39,15,0.265132835386148,-0.0342944365474413,-0.544395706464664,1.87026896087538,0,1,0,0,0,0
"1109",31,15,-0.178447434707526,1.29244869408328,2.7319407738731,-0.897394844148425,0,0,0,0,0,0
"1110",26,15,0.934687960055845,-0.192240047336813,1.74165884646187,-0.426649564835274,1,1,0,1,0,0
"1111",18,15,-1.99461571037408,0.992352033583477,-0.979053612491952,0.376513362817867,0,1,0,1,1,0
"1112",37,15,0.892840764763989,0.24211038233396,0.907197677815145,-1.39536576963755,0,0,0,0,1,0
"1113",39,15,-1.31669114664601,-0.231726450034157,-0.979053612491952,0.79107389720305,0,1,0,1,1,0
"1114",38,15,0.909579642880731,0.123651174241931,-0.407027405974908,-0.532967813927239,1,0,0,0,0,1
"1115",39,15,0.340457786911489,0.321083187728646,-0.202000091811093,0.946302167560256,1,1,0,1,1,0
"1116",38,15,-0.178447434707526,1.17004084572152,-0.158944355836692,-1.12498914917719,1,0,0,0,0,1
"1117",39,15,-1.95276851508222,0.423747834741738,-0.979053612491952,0.122916573171571,0,1,0,1,1,0
"1118",39,15,-1.18278012171207,-0.429158463520872,-0.979053612491952,0.410939474821923,0,1,0,1,1,0
"1119",39,15,1.0351212287563,-0.824022490494302,0.439735401521647,1.6385781035746,0,1,0,0,0,1
"1120",39,15,1.25272664427395,-0.231726450034157,0.0788873285933329,0.349238893839783,0,1,0,1,0,1
"1121",32,15,0.934687960055845,-0.0342944365474413,-0.31681538774283,0.840656404042615,0,1,0,1,1,0
"1122",39,15,1.0351212287563,-0.824022490494302,0.61400861856089,0.647566840549523,0,1,0,1,0,1
"1123",24,15,-2.32102383365056,-0.602898635389181,-0.979053612491952,0.90481766640597,0,1,0,1,1,0
"1124",39,15,-1.13256348736184,-0.824022490494302,-0.979053612491952,0.723821088351138,0,1,0,1,1,0
"1125",40,15,-0.0780141660070716,0.660666250925796,0.521746327187173,-1.60273680688608,0,0,0,0,0,1
"1126",39,15,0.332088347853118,0.163137576939274,0.985108057197395,0.138000008683138,1,1,0,1,1,0
"1127",38,14,0.532954885254027,0.38031279177466,-0.257357466635323,-0.85096194171522,1,0,0,0,0,1
"1128",33,14,0.767299178888421,1.38721606055691,0.329020651873187,-0.537307846166042,0,0,0,0,1,0
"1129",31,14,1.17740169274861,-0.231726450034157,-0.177396814111436,-0.511457360663311,0,0,0,0,0,0
"1130",39,14,0.332088347853118,-0.824022490494302,-0.208150911236008,0.556181959384339,0,1,0,1,1,0
"1131",39,14,1.17740169274861,-0.824022490494302,0.279814096473872,0.555146935051066,0,1,0,0,0,1
"1132",39,14,-0.0361669707152155,1.9044879358921,1.24959329246872,-1.3483476927462,1,0,0,0,1,0
"1133",28,14,0.474368811845428,-0.172496845988142,-0.409077679116547,-0.440503801534814,0,0,0,0,0,1
"1134",39,14,-0.161708556590784,0.917327868458525,0.384378026697417,0.592886001782426,0,1,0,1,1,0
"1135",40,14,-0.170077995649155,3.65768421565413,0.437685128380009,-1.55931413757151,0,0,0,0,1,0
"1136",34,14,0.549693763370769,3.47999540351609,0.884644673257125,-1.75847689208674,0,0,0,0,0,1
"1137",34,14,-2.17874336965825,-0.109318601672393,-0.979053612491952,0.0499438797291864,0,1,0,0,0,1
"1138",39,14,1.01001291158119,-0.448901664869543,0.31466873988172,-0.422381872498613,1,0,0,0,0,1
"1139",30,14,0.240024518211034,2.85216160062833,0.966655598922651,-1.52001092412504,0,0,0,0,0,0
"1140",34,14,-1.8439658073234,0.427696475011472,-0.979053612491952,-0.332397846383408,0,1,0,1,0,0
"1141",39,15,-0.220294629999382,-0.188291407067079,-0.107687527295739,-0.548214186707294,1,0,0,0,0,0
"1142",39,14,-0.144969678474041,0.522463841485095,0.288015189040424,-1.17103789312047,0,0,0,0,0,0
"1143",34,14,-1.8439658073234,0.423747834741738,-0.979053612491952,-0.332397846383408,0,1,0,1,0,0
"1144",39,14,-1.13256348736184,0.163137576939274,-0.979053612491952,0.265610425348705,0,1,0,0,1,0
"1145",35,14,0.0140496636350117,1.7662855264514,1.48332443061546,-0.687055013284491,0,0,0,0,1,0
"1146",39,14,-1.13256348736184,0.163137576939274,-0.979053612491952,0.214789158969352,0,1,0,0,1,0
"1147",15,14,0.298610591619633,1.36747285920824,-0.651009909829848,-1.17438282050427,0,0,0,0,1,0
"1148",22,14,0.62501871489611,-0.824022490494302,-0.197899545527817,0.930849934984638,0,1,0,1,0,1
"1149",33,14,1.04349066781467,-0.330442456777514,-0.429580410532928,-0.483955171792818,1,0,0,0,0,0
"1150",39,14,0.591540958662625,0.167086217209008,-0.0133749627803837,-0.554796952145319,0,0,0,0,0,1
"1151",38,14,1.1522933755735,-0.429158463520872,0.372076387847588,-0.286157099422871,0,0,0,0,0,1
"1152",39,14,0.708713105479822,-0.824022490494302,-0.75967438633667,0.67893213857286,0,1,0,1,0,1
"1153",15,14,0.69197422736308,0.123651174241931,-0.53824488703975,-0.0496303676562232,0,0,0,0,0,0
"1154",28,14,-2.15363505248313,0.443491036090409,-0.979053612491952,0.149553023581556,0,1,0,1,0,1
"1155",34,14,-0.0780141660070716,1.11475988194524,-0.0133749627803837,-2.04603397841571,0,0,0,0,0,0
"1156",19,14,0.842624130413761,0.182880778287945,0.517645780903897,0.368214648416478,1,1,0,1,1,0
"1157",40,14,0.666865910187966,-0.626590477007587,0.00917804177763587,0.186021236121021,0,1,0,0,0,0
"1158",16,14,0.96816571628933,-0.133010443290799,-0.0707826107462519,-1.04617678765381,1,0,0,0,0,0
"1159",32,14,1.21087944898209,0.498771999866689,-0.156894082695054,-1.20141917317746,1,0,0,0,0,0
"1160",33,14,1.21087944898209,-0.310699255428842,0.417182396963627,-0.605810898417083,0,0,0,0,0,0
"1161",39,14,-1.68494646521434,0.00519196614990175,-0.979053612491952,0.691180380738391,0,1,0,1,1,0
"1162",26,14,0.064266297985239,1.64782631835937,-0.0707826107462519,-1.19122231670458,1,0,0,0,0,1
"1163",29,14,-1.94439907602385,-0.330442456777514,-0.979053612491952,-0.0903965766133989,0,1,0,1,1,0
"1164",20,14,0.658496471129595,-0.192240047336813,1.00561078861378,0.632907571130654,0,1,0,1,1,0
"1165",39,14,0.876101886647246,1.05158163762949,-0.767875478903223,-0.579188538014252,1,0,0,0,0,0
"1166",27,14,1.00164347252281,-0.192240047336813,-0.279910471193343,0.0484843056823706,1,0,0,0,0,1
"1167",32,14,-0.178447434707526,0.972608832234806,0.169099346825412,-0.467282406853473,1,0,0,0,1,0
"1168",35,14,-1.33343002476275,-0.429158463520872,-0.979053612491952,0.434680302584666,0,1,0,0,1,0
"1169",27,14,0.775668617946792,1.26875685246488,-0.866288589701854,-1.97239385521717,1,0,0,0,0,0
"1170",40,15,0.164699566685694,3.74060566131855,0.513545234620621,-2.004747756546,1,0,0,0,0,0
"1171",35,14,0.750560300771678,0.0841647715445876,-0.363971670000507,-0.916947887785694,0,0,0,0,0,1
"1172",39,14,0.390674421261716,-0.587104074310244,0.0153288612025503,0.0724130572209657,0,1,0,1,1,0
"1173",39,14,0.064266297985239,3.34574163434512,0.296216281606977,-1.18783898598776,1,0,0,0,1,0
"1174",17,14,-0.128230800357299,4.44741226960099,-0.419329044824737,-2.45354984260566,1,0,0,0,0,0
"1175",28,14,0.90121020382236,0.952865630886134,0.618109164844166,-1.68563966388786,0,0,0,0,1,0
"1176",39,14,0.775668617946792,-1.02145450398102,0.427433762671818,0.575547154306155,0,1,0,1,0,1
"1177",24,14,1.00164347252281,-0.133010443290799,-0.355770577433955,0.217968552575195,1,0,0,0,1,0
"1178",39,14,-1.6682075870976,0.261853583682631,-0.979053612491952,0.725334675332234,0,1,0,1,1,0
"1179",39,14,0.825885252297019,-0.208034608415751,0.435634855238371,0.413677363277283,0,1,0,1,1,0
"1180",39,14,1.21087944898209,-0.662128239435195,0.066585689743504,0.837753342482496,0,1,0,0,1,0
"1181",39,14,0.198177322919178,0.261853583682631,-0.124089712428844,-0.1288269878543,1,1,0,0,1,0
"1182",41,14,-0.195186312824269,1.78208008753034,-0.579250349872513,-1.34458411501727,0,0,0,0,1,0
"1183",20,14,-0.245402947174496,0.597488006610047,0.220356175366365,0.311711127886337,0,1,0,1,1,0
"1184",38,14,-1.87744356355688,0.285545425301037,-0.979053612491952,0.446676294715611,0,1,0,1,1,0
"1185",31,14,0.792407496063534,0.123651174241931,0.0604348703185896,-1.65284314564169,0,0,0,0,0,0
"1186",39,13,-1.6682075870976,0.660666250925796,-0.979053612491952,-0.0679747866188317,0,1,0,1,1,0
"1187",39,13,-1.6682075870976,0.660666250925796,-0.979053612491952,-0.0679747866188317,0,1,0,1,1,0
"1188",38,13,-0.303989020583094,0.281596785031303,-0.50544051677354,-1.1777353586509,0,0,0,0,0,1
"1189",38,13,-1.98624627131571,0.202623979636617,-0.979053612491952,0.59373349054123,0,1,0,1,1,0
"1190",35,13,0.256763396327777,-0.824022490494302,0.0501835046103989,-0.305340864087187,1,0,0,0,0,0
"1191",39,13,1.10207674122327,-0.429158463520872,-0.402926859691632,0.132216945942025,1,0,0,0,0,1
"1192",39,13,-0.270511264349609,-0.192240047336813,-0.853986950852025,-0.346000446330421,1,0,0,0,1,0
"1193",17,13,-0.00268921448173068,0.818611861715168,1.81341840641921,0.254275438028999,0,1,0,0,0,1
"1194",36,13,0.00568022457664053,0.538258402564032,0.0337813194772936,-2.35093590441692,0,0,0,0,0,1
"1195",30,13,1.13555449745675,0.123651174241931,-0.351670031150678,0.0234477433332646,0,0,0,0,1,0
"1196",37,13,0.164699566685694,1.34772965785956,-0.138441624420311,-0.777536934931364,0,0,0,0,0,1
"1197",39,13,0.817515813238648,-1.01750586371128,0.609908072277613,0.967710435260449,0,1,0,1,1,0
"1198",39,13,-0.153339117532412,1.50567526864894,-0.866288589701854,-0.861756421347694,1,0,0,0,1,0
"1199",39,13,-1.67657702615597,0.321083187728646,-0.979053612491952,1.37980773145617,0,1,0,1,0,1
"1200",39,13,-1.24973563417904,-0.429158463520872,-0.979053612491952,1.35433896811169,0,1,0,1,1,0
"1201",36,13,0.491107689962171,-0.587104074310244,0.320819559306634,1.22512792524019,0,1,0,1,1,0
"1202",30,13,1.14392393651513,-0.824022490494302,2.04304899828268,0.418774516449629,0,1,0,1,0,0
"1203",40,13,-1.88581300261525,0.0486270091169789,-0.979053612491952,0.0585550676495456,0,1,0,1,0,1
"1204",39,13,0.189807883860807,3.99726727885128,1.13887854282026,-2.32877849620088,0,0,0,0,0,0
"1205",34,13,0.0810051761019814,1.92028249697104,0.0727365091684185,-2.18901124041162,1,0,0,0,0,0
"1206",39,13,-1.50918824498855,0.479028798518018,-0.979053612491952,-0.449730948340774,0,0,0,0,1,0
"1207",23,13,-0.0612752878903291,2.89164800332568,0.384378026697417,-1.2082564934733,0,0,0,0,0,0
"1208",40,13,-0.287250142466352,0.71989585497181,1.88722823951818,-0.971366818659816,0,0,0,0,0,1
"1209",23,13,-0.20355575188264,-0.15275364463947,-0.2614580129186,1.13944355224441,0,1,0,1,1,0
"1210",30,13,-0.797785925026996,-0.824022490494302,-0.979053612491952,0.0265339796081539,0,1,0,1,1,0
"1211",38,13,0.273502274444519,0.285545425301037,3.67096587274337,0.292186614225823,0,0,0,1,0,0
"1212",28,13,0.733821422654936,-0.824022490494302,0.753427192192284,0.842088749368939,0,1,0,1,1,0
"1213",18,13,-0.370944533050064,1.64782631835937,0.142445795984116,-0.47559520678582,0,0,0,0,0,1
"1214",39,13,1.1522933755735,0.479028798518018,-0.167145448403245,-1.69514576060136,1,0,0,0,0,0
"1215",36,13,0.69197422736308,0.759382257669153,0.164998800542135,-2.15266068332109,0,0,0,0,0,0
"1216",26,13,-0.0445364097735867,0.597488006610047,0.0317310463356554,-0.729718293021792,0,0,0,0,0,0
"1217",27,13,0.189807883860807,1.72285048348432,0.212155082799813,-1.70107048954835,0,0,0,0,1,0
"1218",19,12,1.01001291158119,-0.824022490494302,1.57763699513082,0.130339459801392,1,1,0,1,1,0
"1219",32,12,-1.32506058570438,-0.824022490494302,-0.979053612491952,0.560686189243281,0,1,0,1,1,0
"1220",28,12,0.934687960055845,-0.824022490494302,-0.230703915794028,0.797728232633574,0,1,0,0,1,0
"1221",36,12,0.69197422736308,-0.429158463520872,0.478690591212772,1.35592719351559,0,1,0,1,1,0
"1222",36,12,-0.0361669707152155,3.24702562760176,0.892845765823678,-0.556997758946977,1,0,0,0,1,0
"1223",35,12,1.01838235063956,-1.7677475149608,-0.0236263284885745,0.0280746769885964,1,1,1,0,0,1
"1224",40,12,-1.50918824498855,0.103907972893259,-0.979053612491952,0.510877983024127,0,1,0,1,1,0
"1225",31,12,-0.34583621587495,1.94002569831971,0.39257911926397,-1.44168379091762,0,0,0,0,0,0
"1226",28,12,-0.337466776816579,2.88769936305594,-0.489038331640434,-2.07363964479188,1,0,0,0,0,0
"1227",39,12,0.825885252297019,0.972608832234806,-0.534144340756474,-1.0897913002822,0,0,0,0,0,0
"1228",39,12,-1.01539134054465,-0.622641836737852,-0.979053612491952,0.854343016876498,0,1,0,1,1,0
"1229",16,11,0.750560300771678,1.03183843628082,0.380277480414141,-1.29651280400311,0,0,0,0,0,1
"1230",39,11,0.608279836779368,0.63697440930739,-0.0482296061882322,-2.20348311984749,0,0,0,0,1,0
"1231",15,11,1.411745986383,0.123651174241931,0.985108057197395,-0.869904496746699,0,0,0,0,0,1
"1232",29,11,-1.33343002476275,-0.109318601672393,-0.979053612491952,-0.0457645420479265,0,1,0,1,0,0
"1233",39,11,0.147960688568951,0.24211038233396,-0.509541063056816,-0.994895300719649,1,0,0,0,0,1
"1234",39,12,-1.64309926992249,-0.192240047336813,-0.979053612491952,0.729461444554034,0,1,0,1,1,0
"1235",25,11,0.934687960055845,0.542207042833767,-0.113838346720653,-1.66980620592273,0,0,0,0,1,0
"1236",42,11,0.122852371393837,1.17004084572152,-0.659211002396401,-1.12175437316935,1,0,0,0,0,1
"1237",39,11,1.08533786310653,-0.523925829994495,-0.154843809553416,0.887005373763806,1,1,0,1,0,1
"1238",39,11,-0.923327510902564,0.261853583682631,-0.979053612491952,-0.00959714558104478,0,0,0,0,1,0
"1239",35,11,0.064266297985239,2.72975375226657,0.632461076835633,-0.739956422898499,1,0,0,0,1,0
"1240",37,11,-1.31669114664601,-0.824022490494302,-0.979053612491952,0.209090808916282,0,1,0,1,1,0
"1241",31,11,0.365566104086603,-0.113267241942127,-0.185597906677988,-0.645498806605462,0,0,0,0,0,1
"1242",24,11,0.13959124951058,1.92028249697104,0.0993900600097144,-1.65284314564169,1,0,0,0,0,1
"1243",38,11,-1.81048805108991,0.127599814511665,-0.979053612491952,0.669036704487675,0,1,0,1,0,1
"1244",35,11,-1.71842422144783,0.0288838077683074,-0.979053612491952,0.589895721538714,0,1,0,1,1,0
"1245",16,11,0.41578273843683,3.59845461160812,0.710371456217883,-1.99559811241492,1,0,0,0,0,1
"1246",28,11,1.23598776615721,-0.824022490494302,0.361825022139397,0.178393034414986,0,0,0,0,1,0
"1247",13,11,0.976535155347701,-0.824022490494302,0.107591152576267,0.81619512672875,1,1,0,1,0,1
"1248",39,11,0.984904594406072,0.992352033583477,1.15118018167008,-1.18446340632175,0,0,0,0,0,1
"1249",39,11,0.549693763370769,-0.133010443290799,-0.525943248189921,0.69645774984627,1,1,0,0,0,1
"1250",24,11,0.758929739830049,-0.824022490494302,1.09582280684585,1.34385232319357,1,1,0,1,0,1
"1251",30,11,-0.504855557984003,-0.0106025949290356,1.10607417255405,0.701941231550346,1,1,0,1,1,0
"1252",28,11,0.524585446195656,-0.824022490494302,1.08147089485439,0.36708579191248,0,1,0,1,1,0
"1253",39,12,-1.07397741395325,-0.192240047336813,-0.979053612491952,0.8471589623854,0,1,0,0,1,0
"1254",37,11,0.951426838172587,2.07822810776041,-0.640758544121657,-2.52280871343678,1,0,0,0,0,0
"1255",39,11,0.951426838172587,-0.227777809764422,2.13736156279803,1.15520982665065,0,1,0,1,1,0
"1256",24,11,-1.49244936687181,-0.0342944365474413,-0.979053612491952,0.540328747581008,0,1,0,1,1,0
"1257",19,11,1.13555449745675,-0.113267241942127,0.107591152576267,0.0284892050205228,1,1,0,1,1,0
"1258",17,11,-0.094753044123814,1.27270549273461,0.657064354535291,-0.719845962087265,0,0,0,0,1,0
"1259",36,11,0.884471325705618,0.0841647715445876,-0.486988058498796,-1.9694039660406,0,0,0,0,0,1
"1260",19,11,-1.25810507323741,-0.824022490494302,-0.979053612491952,1.12738777536026,0,1,0,1,1,0
"1261",39,11,1.00164347252281,-0.231726450034157,0.767779104183751,-0.154747437679233,0,0,0,0,0,0
"1262",22,11,0.951426838172587,0.261853583682631,-0.165095175261607,-0.450796194247477,1,0,0,0,1,0
"1263",37,11,-0.00268921448173068,0.956814271155868,-0.322966207167744,-0.962639607283373,1,0,0,0,0,0
"1264",37,11,0.256763396327777,1.32798645651089,-0.445982595666033,-1.31113763751665,1,0,0,0,1,0
"1265",38,11,0.959796277230959,-0.824022490494302,3.3285702580898,0.734493702017083,1,1,0,1,0,0
"1266",17,11,0.867732447588875,-0.527874470264229,0.269562730765681,1.24104839889409,0,1,0,1,1,0
"1267",34,11,0.532954885254027,1.74654232510273,0.394629392405608,-2.06136090806927,0,0,0,0,0,0
"1268",38,11,0.064266297985239,2.95087760737169,0.66936599338512,-0.744651933150822,1,0,0,0,1,0
"1269",27,11,-0.337466776816579,1.05158163762949,-0.374223035708698,-1.74855470051907,1,0,0,0,0,0
"1270",39,11,1.14392393651513,-0.231726450034157,0.435634855238371,1.36506226950609,1,1,0,1,1,0
"1271",19,11,-0.0529058488319579,0.143394375590602,1.42386650950796,-1.16437073296758,0,0,0,0,0,0
"1272",39,11,-1.1158246092451,-0.192240047336813,-0.979053612491952,0.335025306370258,0,1,0,1,1,0
"1273",36,11,0.164699566685694,1.20952724841886,0.103490606292991,-2.54981409489893,1,0,0,0,0,1
"1274",12,11,1.16903225369024,-0.725306483750944,-0.130240531853758,1.42133948923187,1,1,0,1,1,0
"1275",39,11,0.315349469736375,1.2134758886886,0.603757252852699,-1.28448347342739,0,0,0,1,0,0
"1276",23,11,1.08533786310653,-0.824022490494302,1.18193427879466,1.25136073233743,1,1,0,1,1,0
"1277",39,11,1.06022954593141,0.261853583682631,0.339272017581378,-0.657239425535353,0,0,0,0,0,1
"1278",31,11,-0.170077995649155,1.37142149947797,1.62889382367177,-1.89940857980593,1,0,0,0,0,1
"1279",29,11,-1.87744356355688,0.143394375590602,-0.979053612491952,0.496338398039283,0,1,0,1,1,0
"1280",39,11,-1.71842422144783,-0.0342944365474413,-0.979053612491952,1.0251409949098,0,1,0,1,1,0
"1281",34,11,0.0726357370436102,0.32503182799838,-0.540295160181388,-0.228649707630799,0,0,0,0,0,0
"1282",15,11,0.850993569472133,0.933122429537462,0.732924460775902,-0.835023455175895,0,0,0,0,1,0
"1283",15,11,0.20654676197755,1.42670246325425,0.251110272490937,-1.84562743154794,1,0,0,0,0,0
"1284",39,11,-1.3501689028795,-0.429158463520872,-0.979053612491952,-0.0886645893548776,0,1,0,1,0,1
"1285",14,11,1.00164347252281,-0.824022490494302,0.216255629083089,-0.225128941607284,1,0,0,0,0,1
"1286",25,11,-0.111491922240556,-0.192240047336813,-0.253256920352047,1.08117050346532,1,1,0,1,1,0
"1287",39,10,-1.22462731700393,-0.231726450034157,-0.979053612491952,0.46792053940917,0,1,0,0,1,0
"1288",29,11,1.26109608333232,0.064421570195916,0.224456721649642,-0.00359411054449777,0,1,0,0,0,0
"1289",39,10,-0.111491922240556,2.19668731585244,0.944102594364632,-1.60722216767028,0,0,0,0,1,0
"1290",35,10,-0.270511264349609,2.45334893338517,0.929750682373165,-1.83510281623047,0,0,0,0,0,0
"1291",39,11,0.13959124951058,0.143394375590602,0.593505887144508,0.555064101686989,0,0,0,0,1,0
"1292",39,11,-0.329097337758208,1.19373268733993,1.48127415747383,-0.78009721338576,0,0,0,0,0,0
"1293",39,10,1.22761832709884,-0.622641836737852,0.97895723777248,0.922901292198788,1,1,0,0,0,1
"1294",36,10,0.240024518211034,0.0446783688472448,0.128093883992648,-0.640828628750274,0,0,0,0,1,0
"1295",31,12,-2.07831010095779,0.163137576939274,-0.979053612491952,1.28540809275098,0,1,0,1,1,0
"1296",18,10,0.876101886647246,0.281596785031303,-0.827333400010729,-0.897394844148425,1,0,0,0,1,0
